CustID,MoB,MaxBalance,PchActiveMths,FinCharges,OnlineTxn,PaytoBalance,OfflinePay,ActiveCards
C#88821683244812,124,138.89,1,1.21,45.33,10.02,0.86,2
C#95874059546636,140,363.46,3,37.12,47.13,14.26,3.27,9
C#44454854767235,135,339.17,4,48.28,51.20,21.47,3.26,7
C#38772943741477,112,292.40,5,41.78,56.04,24.42,3.84,7
C#48875918287340,147,574.72,4,45.99,63.79,21.48,4.01,8
C#91918560711167,186,422.60,5,17.39,7.41,22.57,34.90,3
C#39566573959173,122,263.63,4,15.07,20.54,21.79,2.15,1
C#58252046210381,181,264.12,5,17.83,17.35,19.71,40.84,2
C#2339071469279,171,93.21,4,15.37,48.73,17.90,1.19,2
C#53934127247426,187,137.58,1,1.53,46.06,15.04,0.91,3
C#64202752016359,170,2351.59,7,138.65,45.83,14.71,7.34,9
C#2681956606304,240,358.77,4,19.48,20.69,30.43,27.98,4
C#10758270523197,244,329.42,8,11.08,40.08,42.15,8.78,4
C#8401371642906,145,236.05,2,21.78,38.97,15.93,1.80,3
C#3192773849102,101,99.97,3,12.28,31.52,14.39,1.36,2
C#17616415793755,44,128.98,1,1.66,42.39,5.06,0.89,2
C#7965526127902,174,86.15,1,1.13,55.99,12.18,0.72,2
C#17378772394905,172,1977.83,6,200.34,57.04,9.56,10.51,6
C#22759543756101,58,196.26,2,17.94,26.59,15.51,1.07,2
C#31434269184304,228,255.80,3,16.00,13.31,15.29,18.04,3
C#16563743830867,106,429.31,7,10.34,23.97,95.17,5.66,2
C#81473745439177,261,198.33,3,25.30,8.52,11.49,26.86,4
C#70059130703575,247,431.51,5,13.64,10.67,67.32,10.79,3
C#5026783137050,102,109.64,2,1.25,47.76,4.79,0.81,1
C#94672486529720,133,105.78,3,6.35,30.36,16.56,0.88,2
C#21843299722886,152,62.32,2,1.35,46.76,10.03,1.06,2
C#839102051009,169,323.69,4,15.15,8.54,19.31,27.62,4
C#80068942350842,225,181.61,3,15.11,14.68,26.85,25.56,3
C#28222335810158,145,100.19,1,0.33,44.26,9.48,0.89,3
C#56024726278585,186,1583.55,7,294.85,36.62,16.50,11.15,4
C#51022563169179,189,313.14,4,8.00,23.63,57.12,5.16,4
C#46728062770815,145,198.31,5,13.95,17.36,20.28,29.76,2
C#32807701955531,115,1895.33,9,266.51,35.69,16.07,5.98,5
C#92818639801426,101,221.43,2,11.95,66.85,17.37,1.19,2
C#21389028550400,115,421.35,2,67.18,56.18,20.51,2.96,10
C#78621882008719,131,309.82,3,48.14,42.49,24.36,2.41,11
C#97103995666494,190,100.99,1,1.22,55.93,5.05,0.86,2
C#53927447843396,101,275.03,1,16.68,55.97,20.43,1.41,2
C#63763594270393,76,228.45,3,13.55,50.33,13.09,1.38,2
C#64755288784729,171,96.30,2,1.87,60.28,9.96,0.75,2
C#86942123031017,123,301.34,5,15.20,25.12,16.19,2.09,1
C#50656433597207,269,256.55,3,23.50,22.50,22.35,18.92,2
C#21581924528624,208,243.08,8,11.17,30.81,85.59,11.74,4
C#80288875631611,168,129.17,2,1.38,31.79,7.55,0.72,2
C#29067817005586,95,1334.88,5,241.34,30.33,19.86,9.56,5
C#37711200915428,95,187.56,3,12.14,62.69,18.79,0.79,3
C#17546116986745,57,98.69,2,1.26,55.07,9.06,1.15,1
C#83305071662214,93,479.80,6,17.57,42.30,20.08,2.62,8
C#44015473576509,122,127.25,1,0.98,49.67,11.06,0.86,2
C#60452610057441,137,135.78,1,1.31,39.36,8.79,1.04,2
C#42728844906318,115,171.99,1,17.97,54.02,11.24,1.40,3
C#57357081388292,84,127.87,2,12.40,48.09,19.04,2.03,3
C#19963676563045,113,120.28,4,7.90,32.53,10.56,1.34,2
C#82554744969745,149,114.13,1,0.76,30.76,12.97,0.70,2
C#53428568655817,131,276.80,6,11.21,46.57,30.23,9.24,3
C#30122188412548,91,553.32,4,58.48,36.89,17.47,2.23,6
C#57877619591298,72,210.49,4,11.83,54.63,16.41,1.82,2
C#88117332148488,103,79.40,1,0.97,35.63,14.91,0.74,2
C#66905541184164,117,295.81,2,16.05,33.43,16.21,2.33,3
C#25945942554773,163,189.84,3,16.30,20.53,16.02,1.14,2
C#73292985400141,226,2046.51,8,260.80,28.19,21.88,8.39,6
C#74072796368021,300,361.42,3,24.50,13.50,26.43,31.47,4
C#20156217626099,144,360.45,3,23.87,13.81,12.26,28.74,2
C#3255668664946,83,97.75,2,1.39,48.78,8.99,0.90,3
C#14531625796661,158,395.43,4,47.71,65.00,18.02,3.75,4
C#68147068155089,56,106.54,2,0.51,37.76,12.57,1.09,1
C#68976197154640,273,251.88,4,7.25,41.23,62.22,6.65,4
C#39352774044695,161,268.28,3,14.92,28.39,19.58,1.63,1
C#63449956042917,190,2058.43,6,173.63,34.44,14.61,9.12,4
C#14994883301263,119,164.32,3,11.88,62.58,20.93,1.24,2
C#94254216258254,208,247.52,4,16.07,11.65,10.13,49.32,4
C#87442623872874,203,207.77,4,10.99,47.75,26.73,2.21,2
C#56755972231914,190,368.41,3,23.99,8.54,21.54,33.63,3
C#72655027548388,161,219.95,10,9.74,42.66,65.08,6.05,4
C#89927926872746,161,239.01,6,23.21,8.34,20.40,27.52,3
C#66389363072027,156,306.87,2,15.39,13.25,19.07,31.12,3
C#37408083478499,219,227.55,3,19.85,9.84,32.38,66.05,2
C#22781476422552,302,333.29,12,13.14,32.28,61.96,6.57,3
C#54045596819724,134,143.09,2,14.59,53.56,17.97,1.40,1
C#19827543087031,172,72.02,1,17.41,58.59,17.10,1.53,0
C#13413710321601,121,87.82,1,1.27,59.42,15.83,0.86,1
C#33907363229767,80,154.76,4,18.13,68.05,16.10,1.44,3
C#85641263446617,110,223.97,3,10.55,37.90,18.48,0.90,2
C#7775125062631,139,2065.72,12,301.48,38.56,22.24,4.63,6
C#18955183327117,60,106.57,1,1.63,74.83,7.51,1.08,3
C#23465877379825,110,221.78,9,15.33,43.17,85.00,5.32,3
C#32634402117087,267,356.89,3,12.41,12.75,29.80,27.40,4
C#87515162302492,142,200.24,3,12.12,72.20,32.71,1.15,2
C#50747103932790,91,92.08,1,0.88,28.24,11.30,0.95,2
C#61794759067548,245,258.05,7,7.10,30.19,61.59,8.16,4
C#33087930091109,101,96.53,3,18.27,54.19,2.85,1.77,1
C#90582021494676,293,242.15,10,9.03,42.06,65.05,4.99,3
C#50218985986514,120,221.98,4,12.45,52.17,20.15,1.51,2
C#73231569622464,181,175.66,3,12.56,58.99,16.00,1.95,3
C#32314942389357,179,168.73,1,20.03,60.81,19.35,1.26,2
C#14949509971388,223,366.77,3,7.88,14.99,28.47,33.42,3
C#62139711284668,133,105.13,1,1.22,35.62,14.78,0.80,2
C#86882364980126,241,237.71,5,27.84,14.31,29.82,33.76,4
C#18031879620109,129,131.35,3,17.86,28.84,25.50,1.97,1
C#68260234904281,146,446.26,7,26.06,49.88,25.46,2.84,10
C#59857058565309,204,235.11,3,24.18,11.94,32.37,28.73,2
C#38693560736281,98,840.57,10,175.12,55.56,12.31,7.84,6
C#27943704422051,216,294.46,11,16.39,50.74,83.64,3.69,1
C#98150387721507,187,471.73,4,32.92,62.96,18.43,1.76,13
C#26054254666,114,267.55,3,11.82,8.35,17.21,1.22,3
C#30997741535873,238,131.40,5,7.37,41.61,80.74,9.46,3
C#42931002700232,199,281.57,7,8.37,42.74,38.79,4.93,3
C#23525714762187,164,248.03,3,20.12,35.30,23.99,0.97,2
C#91892000616660,147,104.64,4,7.87,55.25,27.36,1.38,1
C#93953799353590,179,325.70,3,25.43,14.08,23.77,52.92,2
C#59572674384319,103,149.17,1,1.11,51.40,5.43,0.87,3
C#73293256662829,106,282.00,5,28.98,13.28,13.52,30.76,5
C#13710997647133,195,359.54,3,13.56,6.08,27.84,31.22,3
C#68988955593756,168,427.19,6,53.81,44.65,13.89,1.37,7
C#89826255200760,269,216.43,8,9.41,38.61,55.86,7.24,4
C#78846015894887,238,244.80,4,28.29,14.56,29.66,41.37,3
C#63134515192759,189,1707.27,6,136.75,47.85,14.56,10.90,6
C#71878579223488,143,161.41,3,14.42,49.90,12.38,1.46,3
C#31401127046470,141,288.88,5,20.44,13.92,23.90,17.06,3
C#47775048956243,100,223.98,4,16.46,11.84,21.70,38.26,3
C#17983606763269,71,186.48,5,7.91,72.11,24.59,1.39,3
C#27144125548827,230,182.25,11,19.16,40.07,51.28,7.41,2
C#84370841701279,195,199.97,3,14.13,31.66,29.74,1.10,2
C#78913620345662,148,315.59,6,67.37,51.06,30.99,3.07,8
C#66432511017359,139,168.28,2,10.85,19.32,8.68,2.13,3
C#48480978365427,135,1547.05,9,252.26,35.04,14.83,9.04,6
C#43049006267781,141,377.21,4,55.37,41.03,23.78,2.25,7
C#39617946949192,125,391.96,2,19.31,10.33,30.39,21.82,2
C#78004883045885,120,262.03,5,16.79,4.28,28.38,24.65,3
C#64618468125523,156,312.84,9,16.32,63.00,59.77,6.55,4
C#41899057167683,319,274.43,12,13.66,24.76,52.29,5.36,4
C#6791426531843,104,58.92,1,1.01,57.75,16.50,1.04,2
C#65948074410106,123,1855.69,7,245.39,53.27,9.84,9.46,6
C#12464386889461,134,299.96,4,12.63,49.21,14.54,1.36,2
C#16941343610123,162,477.09,3,44.02,46.97,20.58,2.53,10
C#44610811868166,194,311.75,5,5.97,59.76,30.18,3.10,9
C#5518416276395,231,451.09,4,20.71,9.37,21.69,33.10,3
C#72664096246793,193,292.93,5,23.59,14.19,12.88,42.83,3
C#73183193412775,158,160.84,4,9.65,45.08,22.68,0.64,1
C#97556452642992,144,114.39,1,1.06,26.57,13.32,1.09,2
C#8207546386287,282,274.90,13,11.04,49.89,89.87,3.66,3
C#48367286210133,201,118.65,8,104.36,33.10,8.42,9.52,5
C#9566782467538,104,332.49,5,34.87,34.67,19.97,1.76,8
C#55013473546887,215,262.98,7,12.67,44.97,67.88,5.59,2
C#91665754037416,113,271.98,2,24.67,13.72,25.30,43.15,3
C#83357867671275,135,134.25,2,1.32,35.31,10.44,1.20,3
C#92254906111552,85,372.48,5,17.64,7.92,17.32,16.68,3
C#10414155339709,107,338.92,4,44.50,18.75,21.86,2.68,8
C#82461937185364,75,129.27,1,1.12,63.43,10.37,1.09,1
C#680076240113,142,1741.21,12,279.52,46.26,13.26,8.31,6
C#2739406947735,209,95.59,4,58.08,66.82,14.50,2.95,11
C#25695945714915,80,77.56,2,1.59,55.25,10.19,1.26,2
C#60294247945118,112,130.24,1,1.24,43.29,8.52,0.60,2
C#41974043161010,105,213.29,1,10.33,53.28,20.67,1.50,2
C#6809979468117,110,139.22,1,1.24,40.07,6.80,0.70,2
C#50428850326339,154,1812.55,5,263.21,34.92,19.35,5.94,4
C#80517287866480,156,96.62,1,1.05,28.36,6.98,1.14,3
C#8413928505724,124,75.08,4,15.09,31.68,18.48,1.62,2
C#33094974332217,176,311.98,4,17.46,7.14,36.09,34.90,2
C#72677323994508,209,263.65,10,14.61,58.48,75.21,0.36,2
C#14878624569014,139,252.84,3,12.38,46.24,7.25,1.56,2
C#53693313893005,126,138.13,4,16.25,53.80,21.73,1.09,3
C#76091674337314,128,169.63,2,0.83,38.69,8.45,1.36,2
C#78359455485886,67,68.38,2,0.75,38.53,8.90,0.89,3
C#29398977030379,77,108.93,2,0.90,39.88,11.17,0.78,3
C#86068415093456,97,417.02,4,53.89,36.22,16.56,3.94,9
C#90308281416649,187,2245.03,4,91.57,56.74,21.33,10.30,4
C#2444753184873,139,1708.19,9,331.66,22.24,14.14,11.37,7
C#97918780411086,166,253.17,4,12.45,47.23,26.37,1.17,2
C#20334093977571,153,111.29,1,1.01,42.14,13.29,0.72,2
C#31370404379799,107,114.77,1,1.12,42.38,7.65,0.81,2
C#9600544485257,202,269.79,4,19.72,4.49,21.80,41.79,2
C#34069304105957,94,397.67,4,58.64,53.32,24.97,2.47,6
C#76798611917671,58,76.42,2,1.00,57.00,11.80,0.93,1
C#16442040100721,35,371.18,9,8.92,43.95,62.37,4.57,3
C#48104166098650,220,322.46,2,20.87,13.62,11.37,58.35,3
C#57129630419864,75,457.59,3,48.55,31.82,22.00,2.80,5
C#77468227161700,64,288.43,3,47.37,47.60,19.92,1.65,8
C#55205752585243,177,365.16,7,13.45,60.15,50.87,1.65,5
C#42662283051634,167,1649.88,8,289.65,42.53,15.71,11.71,7
C#55411256081274,87,316.84,6,48.30,57.10,14.27,2.16,7
C#74167905955652,142,417.52,5,69.66,46.18,24.47,2.11,6
C#24438881478155,184,508.39,4,47.09,78.66,32.65,2.42,5
C#77876542147112,126,198.65,2,13.04,57.22,17.89,0.85,3
C#19148267096187,114,98.93,1,1.16,73.66,11.25,1.39,3
C#24474358914947,221,1960.37,10,218.92,34.27,10.71,5.65,4
C#27704782600673,148,133.51,2,10.89,71.28,14.59,1.34,1
C#59624206693684,120,204.70,2,15.13,57.33,28.62,2.08,2
C#6313890517799,244,276.63,9,14.67,37.30,58.29,4.37,2
C#62751315646141,134,230.86,3,6.33,43.40,29.37,1.10,2
C#29401451035179,174,345.28,4,24.48,72.44,20.53,2.26,11
C#24805851584122,81,126.78,1,0.53,44.45,16.59,0.91,2
C#6584480884862,104,332.63,1,9.57,27.68,20.02,0.98,2
C#3303930084208,201,353.47,4,29.52,14.93,24.18,50.48,4
C#93008016143005,149,130.68,4,14.77,25.86,16.09,1.07,3
C#52250682703905,81,552.54,4,42.96,56.11,19.52,1.83,10
C#27100554927842,96,281.50,3,57.87,39.89,16.50,2.40,6
C#32799023702837,145,221.78,4,32.37,10.86,32.77,29.87,3
C#41999259498573,185,261.38,4,23.13,11.51,21.42,52.62,3
C#79830736427310,312,321.85,2,13.32,14.95,26.69,43.67,3
C#55480412434914,102,230.02,3,11.08,38.10,21.94,0.97,3
C#81141376833002,82,1797.69,9,231.86,48.24,14.66,9.85,5
C#5627417492434,92,149.66,4,12.77,45.24,23.38,1.66,2
C#80644510363171,154,157.24,3,16.11,51.66,12.31,2.01,2
C#67397282023008,166,159.12,2,14.56,50.68,14.36,0.81,3
C#76814931026807,160,121.24,2,17.96,75.78,26.40,1.48,1
C#7437610429435,135,221.05,2,17.54,61.20,22.72,1.08,2
C#17405119126433,169,313.22,3,42.44,43.87,20.86,2.17,10
C#43715974788310,112,107.39,2,14.28,39.64,22.43,0.88,2
C#4078779325317,86,119.60,1,1.49,31.38,10.24,0.90,3
C#29260540348258,190,324.21,4,24.75,11.50,23.26,42.38,3
C#36745469157707,89,144.95,2,7.93,49.87,14.15,1.33,2
C#78315140789205,186,259.92,11,12.84,26.48,75.21,3.38,2
C#61193992710982,99,347.87,3,43.09,42.27,19.76,1.60,7
C#37188101152159,141,449.55,6,21.40,50.59,17.51,2.14,3
C#44193555146056,189,292.98,9,15.39,30.83,59.74,5.65,3
C#18626161356970,132,210.88,3,9.53,57.78,25.42,2.01,2
C#92980640977853,161,205.18,3,7.25,63.25,23.38,1.11,2
C#96048718914719,248,1070.50,6,300.69,38.26,11.52,6.55,4
C#51777726651249,73,144.86,1,1.81,36.41,10.61,0.88,2
C#10635842182236,104,2555.34,10,402.97,38.15,14.13,5.66,4
C#30754422136133,14,270.96,4,17.21,47.44,21.41,1.94,2
C#94560151385414,151,1301.30,6,270.33,43.49,23.49,7.20,8
C#25781645085285,165,257.03,3,49.89,60.14,18.44,2.04,8
C#93816638829544,128,270.55,5,15.84,63.85,20.07,1.12,3
C#34670609839855,232,238.40,3,23.09,12.46,26.77,42.61,3
C#91330149775319,206,682.11,9,365.38,57.56,10.48,6.37,3
C#84426130706755,225,232.00,3,17.31,12.55,10.64,38.04,4
C#41210778620934,110,432.84,2,42.87,44.73,15.95,4.07,10
C#34360196690940,199,222.18,4,13.83,68.78,30.14,1.11,2
C#57395138759430,132,241.93,4,23.57,10.98,15.91,38.10,3
C#98122762607934,158,290.75,2,27.82,12.39,28.50,32.48,3
C#19577599400613,236,305.47,4,19.28,9.12,19.32,30.70,4
C#5743607893061,133,116.90,2,0.86,44.53,10.21,0.81,2
C#50672960590245,49,119.85,1,1.66,35.81,13.10,0.53,2
C#12192809359678,190,426.46,5,30.95,7.73,33.17,35.15,4
C#58069891651309,196,118.27,1,1.64,56.94,10.31,1.16,3
C#20432176754364,113,155.82,2,0.07,47.19,13.03,0.54,3
C#9557291242857,354,265.63,0,11.96,21.76,70.06,5.92,4
C#76781005263633,210,258.57,9,16.38,46.36,56.37,7.56,2
C#47524585634071,175,1774.78,7,122.29,45.83,21.92,8.11,6
C#863823011468,129,123.57,3,3.43,39.02,26.83,1.38,2
C#68911151347882,91,275.92,3,12.86,7.50,19.39,1.37,2
C#76821830766904,97,369.15,5,31.17,16.81,13.42,45.00,3
C#56979846686191,109,116.01,14,4.73,35.32,87.91,3.26,4
C#73946526689627,146,133.30,2,1.17,26.84,12.54,0.60,1
C#3464314098771,162,185.47,1,18.36,20.65,11.95,2.00,3
C#95782653697380,117,170.59,6,9.96,42.40,46.53,6.53,4
C#86166951291625,234,160.04,3,21.13,15.75,23.23,29.76,3
C#69055831450111,149,127.17,1,0.99,43.38,10.03,0.45,1
C#97425955155975,118,90.65,2,1.30,57.04,9.14,0.40,3
C#64761647594045,190,400.18,4,19.56,7.22,26.49,32.44,3
C#92285333010290,107,80.77,2,1.18,45.21,16.14,0.62,3
C#65955959714449,174,2325.73,5,127.79,38.27,19.25,3.74,5
C#17006963620325,171,121.34,1,0.98,44.50,9.27,1.24,3
C#70488174857606,111,544.99,3,45.58,49.11,21.45,2.63,7
C#25446492546998,115,389.09,5,48.97,39.38,23.07,3.36,9
C#90737546919296,58,203.71,3,18.29,46.47,11.62,0.56,3
C#84151954794469,105,166.88,3,13.95,49.22,20.25,1.23,2
C#57264865445695,92,327.94,6,47.14,51.10,38.36,1.38,4
C#42499827626604,177,1715.29,8,307.91,31.94,12.81,3.53,7
C#30576633852943,191,228.69,3,11.18,59.79,11.74,1.56,1
C#31812876624070,146,234.24,6,41.21,70.38,24.97,3.16,9
C#20581004752223,76,330.78,7,60.99,33.02,20.97,3.60,9
C#92622100191593,106,164.80,3,10.80,36.83,17.91,1.46,1
C#69835585724567,121,457.48,5,33.33,25.38,24.75,1.92,7
C#52683472753068,126,74.97,1,0.93,32.53,10.60,1.30,2
C#7996658467517,250,97.32,4,17.41,6.18,24.70,54.07,1
C#35710255461447,169,57.25,4,17.51,35.82,25.71,1.83,2
C#61164802820735,197,205.88,3,25.68,8.99,16.83,23.02,3
C#99102973569659,81,183.54,2,9.13,58.83,9.11,0.81,2
C#95667544072785,183,405.01,5,21.94,15.62,22.10,21.72,3
C#11829058786725,207,145.34,3,14.42,30.51,25.56,1.35,3
C#78632099303545,116,2154.25,10,220.81,39.31,21.30,11.56,4
C#63673000168437,183,506.41,5,53.76,51.75,10.03,3.78,5
C#42381010669030,148,90.80,1,1.17,42.71,13.56,0.40,2
C#35263693276817,139,1455.53,7,149.11,41.91,10.77,8.32,4
C#48417523875594,120,66.22,1,1.08,17.18,10.60,0.68,2
C#99656011054821,158,75.16,1,1.75,58.66,13.27,0.78,2
C#37008981246182,212,256.61,8,12.21,33.07,36.98,6.58,4
C#72536902155303,144,178.69,3,13.10,51.46,17.23,1.07,2
C#71363387727345,132,198.52,3,10.96,36.95,19.60,0.83,2
C#96044692940306,85,196.55,3,13.56,32.99,10.38,1.71,1
C#18500312617785,179,126.89,2,1.39,34.36,7.91,1.01,2
C#17553503918792,178,146.18,4,19.12,10.24,24.02,42.11,2
C#49266738685985,144,190.15,2,12.69,50.53,26.25,1.51,2
C#2830092316468,112,93.05,1,1.13,48.29,15.06,0.79,2
C#86448408177895,117,49.57,1,0.85,33.82,11.68,0.74,2
C#10578799492951,127,106.53,2,1.19,52.24,15.86,1.19,2
C#68435756315242,126,597.09,4,47.42,61.13,25.40,2.00,13
C#91979852589563,165,113.86,1,1.60,51.03,12.50,0.84,2
C#12840723813680,176,315.27,8,14.98,24.28,50.94,5.94,3
C#17227911752848,160,265.92,3,20.83,11.84,25.18,44.88,4
C#63469010401501,264,316.25,10,16.14,41.18,60.53,5.44,4
C#67684803488713,169,50.57,2,1.00,49.41,9.42,0.48,2
C#18318018261049,80,164.83,3,15.63,40.34,26.63,1.30,3
C#57404320446683,134,144.35,1,1.34,40.24,11.85,0.97,2
C#52718381202850,153,190.20,3,15.47,28.94,6.37,1.75,2
C#795514702391,51,87.78,2,0.87,15.20,14.02,1.15,1
C#39879651387993,167,107.74,2,1.79,13.25,9.90,0.73,2
C#20564585435126,148,175.41,13,7.58,41.01,60.33,4.19,4
C#82263233864657,176,304.50,6,60.40,33.82,23.11,2.80,5
C#90838253980264,197,96.79,2,8.83,27.60,21.29,1.51,1
C#59029926173341,154,236.74,4,17.52,51.55,28.29,1.86,1
C#10889762558133,129,99.67,4,8.89,30.10,20.44,1.15,3
C#72185810684782,127,250.80,5,40.86,50.66,13.04,1.96,9
C#15348554436653,128,98.56,2,15.30,30.36,21.80,1.29,2
C#90943258416948,104,483.56,5,28.02,26.67,16.61,3.09,8
C#19582007268500,82,119.18,0,0.82,49.24,11.10,0.86,3
C#58112365923926,166,220.09,2,14.76,48.96,17.34,1.80,2
C#2302294075975,84,109.68,1,1.17,64.54,15.97,0.88,2
C#52378195365030,131,74.39,1,0.99,40.16,18.63,0.92,1
C#56273774313825,146,117.75,2,0.87,22.88,8.33,1.29,3
C#70017172102243,152,309.15,3,18.90,5.63,32.37,44.16,3
C#38353138207621,124,142.58,4,7.28,54.44,20.78,1.19,2
C#27725658876225,209,1022.12,9,272.20,27.12,18.25,10.10,4
C#43256524820269,144,105.29,2,10.45,22.30,15.82,2.13,2
C#876596891966,108,200.22,3,13.09,59.95,25.91,1.54,2
C#94913000596906,125,107.38,2,1.65,60.52,11.82,0.76,2
C#97777006233396,166,222.97,4,17.41,56.17,18.14,1.20,2
C#67352129762170,51,168.43,3,14.04,64.58,17.92,1.63,2
C#19150348925982,136,1297.79,6,261.99,65.30,15.88,7.42,5
C#95963767592456,95,366.08,4,44.40,72.38,21.52,1.57,6
C#74283392257749,106,177.90,3,14.66,40.18,22.73,0.61,3
C#57633748360677,126,326.05,6,10.38,8.92,31.39,19.01,3
C#53464163513256,184,362.99,9,21.42,15.28,52.90,5.47,5
C#83325574045006,121,315.94,2,18.21,11.80,31.56,47.49,3
C#68761815223452,201,344.49,4,21.61,8.17,20.22,36.37,3
C#27163800727519,147,227.68,3,11.99,51.63,27.25,0.98,2
C#64402352198948,113,191.08,3,12.95,63.09,24.99,1.27,1
C#47987154857470,155,451.33,6,45.30,64.87,23.77,2.31,11
C#14518312739778,138,227.58,5,15.42,53.07,33.51,1.12,2
C#65319545617501,127,219.62,1,4.07,42.49,20.22,0.89,2
C#60485528335900,87,119.30,2,1.14,34.62,15.15,1.03,3
C#68615112498166,224,222.49,7,13.14,43.71,92.02,8.26,3
C#21312719665317,247,344.67,3,23.44,10.22,23.37,26.45,4
C#34909098568627,120,493.47,4,68.62,42.74,15.64,2.73,4
C#29401131263948,145,230.69,3,17.08,53.90,16.77,1.66,3
C#4061063475871,144,474.91,4,44.23,75.93,26.49,2.93,8
C#96781947836143,192,332.79,4,22.62,10.56,29.89,49.21,3
C#31662548925996,208,322.41,3,13.90,41.37,42.53,5.55,3
C#9434635430488,136,131.20,4,9.68,36.21,10.61,1.33,2
C#22100194359883,114,299.33,2,12.92,41.91,16.04,1.85,2
C#37227031080396,81,605.97,4,66.66,63.39,24.61,3.66,6
C#45761230070960,121,158.92,3,15.65,31.88,16.82,1.28,1
C#77505636661707,188,1405.31,10,272.82,14.05,26.07,5.27,5
C#25008244861569,116,233.02,3,17.72,35.19,14.47,2.03,2
C#61763901378975,229,336.96,4,24.94,15.46,20.62,40.88,4
C#88825901888523,141,261.13,2,21.00,33.79,16.82,1.81,2
C#77498946439472,164,64.18,2,14.28,45.82,16.05,2.04,2
C#33966153835836,74,451.47,4,69.20,42.32,24.44,4.13,7
C#86570360338156,256,256.36,5,11.42,31.06,59.37,3.91,4
C#18710778335866,109,102.12,1,1.51,48.42,11.22,1.17,1
C#1743760294672,123,137.44,1,0.53,44.25,16.21,1.11,2
C#74141747019640,71,342.88,3,14.12,61.60,29.40,1.62,3
C#13824157609311,233,293.37,5,6.90,55.24,62.48,5.38,3
C#49185481164814,228,1492.96,6,220.83,36.34,9.29,2.68,2
C#76015589542079,214,231.27,6,21.97,16.40,21.33,39.01,3
C#81426208125477,173,257.07,4,15.11,52.98,25.41,1.45,2
C#66591802601778,163,364.55,4,13.46,68.52,14.28,1.72,3
C#32285716515933,122,319.54,2,10.81,55.27,7.22,2.12,2
C#88323762455546,120,212.52,4,9.63,59.91,23.10,1.75,2
C#67318563343437,118,116.75,1,1.09,49.88,14.01,0.75,2
C#28650222465859,182,188.94,10,12.33,24.62,70.14,5.94,4
C#76532959911631,130,274.60,3,17.80,15.88,22.83,2.23,2
C#51912305963636,109,253.63,5,20.71,15.08,13.81,35.64,2
C#30403638020511,155,387.91,10,16.65,38.40,84.60,3.32,4
C#83272381058352,156,161.69,1,1.06,41.80,9.20,0.83,2
C#23304274355762,102,279.04,2,9.04,48.15,17.17,1.45,2
C#30184609653455,133,209.59,3,13.43,34.36,14.96,1.17,1
C#95617528247948,206,321.00,3,28.85,9.11,23.02,34.06,4
C#68652793463859,106,236.61,3,12.06,46.76,18.70,1.26,1
C#56589253269966,144,1265.18,7,124.19,40.67,8.56,6.99,4
C#75261714746295,106,180.64,3,10.51,48.87,30.44,1.86,2
C#68159650549763,155,2320.18,10,258.10,59.09,11.25,11.25,3
C#92026173938580,180,295.94,3,13.83,37.48,21.23,1.39,2
C#87947710536318,155,270.21,4,16.81,29.96,17.59,1.58,2
C#12592222036920,252,326.29,3,28.83,11.61,25.67,46.93,4
C#58765572986546,90,131.70,1,0.78,28.51,7.64,0.67,2
C#52615106885908,157,393.68,3,13.58,19.56,18.52,30.05,3
C#50982479010543,171,131.68,2,0.98,17.18,10.44,0.59,2
C#89578613439545,146,421.51,4,36.70,60.24,18.26,4.34,7
C#40103316659615,217,328.08,4,12.70,11.43,13.68,44.53,3
C#9170184375956,260,257.89,4,34.09,18.94,27.43,30.94,3
C#37278924206853,167,192.41,3,15.22,30.49,14.75,1.22,3
C#56695780778755,158,255.38,3,19.16,50.39,25.61,0.83,3
C#60587727604205,123,1007.91,2,81.87,20.64,17.34,11.03,3
C#46207232576363,69,177.50,5,48.59,31.26,20.83,2.19,11
C#58450667376298,100,236.79,3,19.59,50.21,8.06,1.10,2
C#9452371368665,139,205.84,2,12.28,43.44,16.73,1.75,2
C#73285794924781,128,217.17,3,15.96,61.30,31.88,1.95,2
C#91046234248512,46,243.04,3,19.77,55.20,30.63,1.54,2
C#26820377074868,165,265.88,1,22.27,11.20,34.90,33.00,3
C#31687359790382,64,427.28,5,5.23,67.92,24.99,2.38,9
C#12266085263951,109,313.80,5,34.26,46.96,19.50,3.25,8
C#3504662744304,149,312.97,4,52.11,29.63,25.18,1.78,7
C#28898230451701,219,1730.44,4,173.86,42.48,17.06,8.02,5
C#6225680006488,211,203.99,11,7.91,42.80,83.38,6.93,4
C#17193207693927,126,289.63,3,13.42,44.83,18.85,0.86,2
C#30001703919245,204,1367.11,12,151.52,31.21,15.13,3.43,6
